product_id,product_name_en,ingredient_id,ingredient_name_en,type,is_approved,review_notes
aece6f7b-da48-5e8c-89c4-6a9af611b8b1,SKIN1004 Madagascar Centella Ampoule,77076aae-1489-518a-b96c-f650a697a9cc,Centella Asiatica Leaf Water,key,TRUE,D-7 auto-reviewed
8341e1c4-9e25-5367-8dcf-8d7fb6558ede,Dr.G Red Blemish Clear Soothing Active Essence,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
8341e1c4-9e25-5367-8dcf-8d7fb6558ede,Dr.G Red Blemish Clear Soothing Active Essence,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
8341e1c4-9e25-5367-8dcf-8d7fb6558ede,Dr.G Red Blemish Clear Soothing Active Essence,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
8341e1c4-9e25-5367-8dcf-8d7fb6558ede,Dr.G Red Blemish Clear Soothing Active Essence,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
15f7b140-0f00-56e1-b284-21c9849e50a0,AHC Premium Hydra B5 Soothing Essence,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
15f7b140-0f00-56e1-b284-21c9849e50a0,AHC Premium Hydra B5 Soothing Essence,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
15f7b140-0f00-56e1-b284-21c9849e50a0,AHC Premium Hydra B5 Soothing Essence,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
15f7b140-0f00-56e1-b284-21c9849e50a0,AHC Premium Hydra B5 Soothing Essence,4a3c7888-7091-523d-9540-3ec3682553ee,Glycerin,key,TRUE,D-7 auto-reviewed
ff348ad3-5736-5516-bc67-c490963fd66a,"Huxley Oil Essence; Essence-Like, Oil-Like",28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
ff348ad3-5736-5516-bc67-c490963fd66a,"Huxley Oil Essence; Essence-Like, Oil-Like",cbaeb98e-c36e-51c9-b5c3-a9fec9793860,Camellia Seed Oil,key,TRUE,D-7 auto-reviewed
ff348ad3-5736-5516-bc67-c490963fd66a,"Huxley Oil Essence; Essence-Like, Oil-Like",06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
f88ac94a-1e94-5aa8-bc0f-c655eb8d57a4,Manyo Factory Galactomy Niacin Essence,292918bc-65d4-5270-b2e6-78250c76dd55,Galactomyces Ferment Filtrate,key,TRUE,D-7 auto-reviewed
f88ac94a-1e94-5aa8-bc0f-c655eb8d57a4,Manyo Factory Galactomy Niacin Essence,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
f88ac94a-1e94-5aa8-bc0f-c655eb8d57a4,Manyo Factory Galactomy Niacin Essence,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
4953dcdd-16b0-5682-a083-7ada571b7e2f,dalba White Truffle First Spray Serum,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
4953dcdd-16b0-5682-a083-7ada571b7e2f,dalba White Truffle First Spray Serum,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
4953dcdd-16b0-5682-a083-7ada571b7e2f,dalba White Truffle First Spray Serum,06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
4953dcdd-16b0-5682-a083-7ada571b7e2f,dalba White Truffle First Spray Serum,8a3f3a05-4e25-58c2-ab8f-1e9fe6318605,Salicylic Acid,avoid,TRUE,D-7 auto-reviewed
fe63d359-434b-51e1-93db-b401631e0043,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
fe63d359-434b-51e1-93db-b401631e0043,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,1c439e9c-9bca-5e07-874d-41aa9df9e1a6,Glutathione,key,TRUE,D-7 auto-reviewed
fe63d359-434b-51e1-93db-b401631e0043,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,edc1c6e6-b281-59b5-88df-9538ef2bead7,Ascorbyl Glucoside,key,TRUE,D-7 auto-reviewed
fe63d359-434b-51e1-93db-b401631e0043,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,8f978687-5929-5a7b-a770-f05ff60cb1d1,Alpha-Arbutin,key,TRUE,D-7 auto-reviewed
fe63d359-434b-51e1-93db-b401631e0043,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
8bcb62d5-ffed-519b-9f31-c4b2700c196f,Bioheal Boh Probiotics Lifting Cream,f6e78d05-5d7d-5bcb-8685-83e15dab0c8d,Bifida Ferment Lysate,key,TRUE,D-7 auto-reviewed
8bcb62d5-ffed-519b-9f31-c4b2700c196f,Bioheal Boh Probiotics Lifting Cream,06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
8bcb62d5-ffed-519b-9f31-c4b2700c196f,Bioheal Boh Probiotics Lifting Cream,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
8bcb62d5-ffed-519b-9f31-c4b2700c196f,Bioheal Boh Probiotics Lifting Cream,a47e65b7-647b-5f29-ae8d-a0682a762858,Ceramide NP,key,TRUE,D-7 auto-reviewed
8bcb62d5-ffed-519b-9f31-c4b2700c196f,Bioheal Boh Probiotics Lifting Cream,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
b77b7074-10ef-532b-99e1-f5d07ca1d9cc,ONE THING Propolis + Honey Essence,cb24ad7a-9842-5e5e-8597-92ef137f9c55,Propolis Extract,key,TRUE,D-7 auto-reviewed
b77b7074-10ef-532b-99e1-f5d07ca1d9cc,ONE THING Propolis + Honey Essence,0f9feae3-c669-5886-ad6c-eae58b6caf38,Honey Extract,key,TRUE,D-7 auto-reviewed
2c5025ff-9b67-5396-a79b-0b3836432ecd,The History of Whoo Bichup Self-Generating Anti-Aging Essence,20cb6680-a64e-5a2a-b17a-7436bb4f8f7c,Ginseng Extract,key,TRUE,D-7 auto-reviewed
2c5025ff-9b67-5396-a79b-0b3836432ecd,The History of Whoo Bichup Self-Generating Anti-Aging Essence,06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
2c5025ff-9b67-5396-a79b-0b3836432ecd,The History of Whoo Bichup Self-Generating Anti-Aging Essence,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
2c5025ff-9b67-5396-a79b-0b3836432ecd,The History of Whoo Bichup Self-Generating Anti-Aging Essence,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
8e1417bd-add5-5c65-83d6-33fead680680,VT Reedle Shot 100 Essence,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
dee92c65-4779-54bf-96ac-91f994275546,numbuzin No.5 Panthenol Soothing Serum,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
dee92c65-4779-54bf-96ac-91f994275546,numbuzin No.5 Panthenol Soothing Serum,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
dee92c65-4779-54bf-96ac-91f994275546,numbuzin No.5 Panthenol Soothing Serum,a47e65b7-647b-5f29-ae8d-a0682a762858,Ceramide NP,key,TRUE,D-7 auto-reviewed
dee92c65-4779-54bf-96ac-91f994275546,numbuzin No.5 Panthenol Soothing Serum,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
99df335a-8677-5a2d-9005-38de7428170f,Aestura Atobarrier 365 Cica Repair Ampoule,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
99df335a-8677-5a2d-9005-38de7428170f,Aestura Atobarrier 365 Cica Repair Ampoule,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
99df335a-8677-5a2d-9005-38de7428170f,Aestura Atobarrier 365 Cica Repair Ampoule,a47e65b7-647b-5f29-ae8d-a0682a762858,Ceramide NP,key,TRUE,D-7 auto-reviewed
99df335a-8677-5a2d-9005-38de7428170f,Aestura Atobarrier 365 Cica Repair Ampoule,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
f73763b4-8cc7-5819-a3cf-06ee25dfb3b9,Klairs Freshly Juiced Vitamin Drop,27a190f4-6546-5a50-9ca9-525bd942ffda,Ascorbic Acid,key,TRUE,D-7 auto-reviewed
f73763b4-8cc7-5819-a3cf-06ee25dfb3b9,Klairs Freshly Juiced Vitamin Drop,edc1c6e6-b281-59b5-88df-9538ef2bead7,Ascorbyl Glucoside,key,TRUE,D-7 auto-reviewed
f73763b4-8cc7-5819-a3cf-06ee25dfb3b9,Klairs Freshly Juiced Vitamin Drop,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
f73763b4-8cc7-5819-a3cf-06ee25dfb3b9,Klairs Freshly Juiced Vitamin Drop,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
6d616804-864d-5124-ab9c-32414a8284ac,Beauty of Joseon Ginseng Essence Water,20cb6680-a64e-5a2a-b17a-7436bb4f8f7c,Ginseng Extract,key,TRUE,D-7 auto-reviewed
6d616804-864d-5124-ab9c-32414a8284ac,Beauty of Joseon Ginseng Essence Water,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
6d616804-864d-5124-ab9c-32414a8284ac,Beauty of Joseon Ginseng Essence Water,06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
53d20a4e-5a04-553a-b1aa-d43a8aa7be20,COSRX Low pH Good Morning Gel Cleanser,8a3f3a05-4e25-58c2-ab8f-1e9fe6318605,Salicylic Acid,key,TRUE,D-7 auto-reviewed
53d20a4e-5a04-553a-b1aa-d43a8aa7be20,COSRX Low pH Good Morning Gel Cleanser,0c9c7311-355e-5f80-a519-adad494735dd,Betaine,key,TRUE,D-7 auto-reviewed
53d20a4e-5a04-553a-b1aa-d43a8aa7be20,COSRX Low pH Good Morning Gel Cleanser,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
5abea2ea-8ad7-5415-b1d5-9704fb828de3,Innisfree Green Tea Foam Cleanser,03a8979c-50be-5050-8b17-71608e08831f,Green Tea Extract,key,TRUE,D-7 auto-reviewed
5abea2ea-8ad7-5415-b1d5-9704fb828de3,Innisfree Green Tea Foam Cleanser,4a3c7888-7091-523d-9540-3ec3682553ee,Glycerin,key,TRUE,D-7 auto-reviewed
5abea2ea-8ad7-5415-b1d5-9704fb828de3,Innisfree Green Tea Foam Cleanser,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
bfecd656-93f3-501b-b942-9d275aba63a3,ROUND LAB Dokdo Cleansing Oil,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
bfecd656-93f3-501b-b942-9d275aba63a3,ROUND LAB Dokdo Cleansing Oil,cbaeb98e-c36e-51c9-b5c3-a9fec9793860,Camellia Seed Oil,key,TRUE,D-7 auto-reviewed
bfecd656-93f3-501b-b942-9d275aba63a3,ROUND LAB Dokdo Cleansing Oil,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
98d2334b-b2b6-53a5-9647-b85f532d5d78,Manyo Factory Pure Cleansing Oil,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
98d2334b-b2b6-53a5-9647-b85f532d5d78,Manyo Factory Pure Cleansing Oil,cbaeb98e-c36e-51c9-b5c3-a9fec9793860,Camellia Seed Oil,key,TRUE,D-7 auto-reviewed
98d2334b-b2b6-53a5-9647-b85f532d5d78,Manyo Factory Pure Cleansing Oil,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
72eb85ce-d632-5a31-9609-e30272ae863e,Etude House Soon Jung pH 6.5 Watery Cleanser,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
72eb85ce-d632-5a31-9609-e30272ae863e,Etude House Soon Jung pH 6.5 Watery Cleanser,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
72eb85ce-d632-5a31-9609-e30272ae863e,Etude House Soon Jung pH 6.5 Watery Cleanser,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
72eb85ce-d632-5a31-9609-e30272ae863e,Etude House Soon Jung pH 6.5 Watery Cleanser,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
0b773380-36a5-59aa-a489-5a6a929f0a85,Anua Heartleaf Cleansing Oil,0e255234-b831-5f40-8b96-166e0e38374e,Houttuynia Cordata Extract,key,TRUE,D-7 auto-reviewed
0b773380-36a5-59aa-a489-5a6a929f0a85,Anua Heartleaf Cleansing Oil,28430301-3c39-561f-b166-88291c640461,Squalane,key,TRUE,D-7 auto-reviewed
0b773380-36a5-59aa-a489-5a6a929f0a85,Anua Heartleaf Cleansing Oil,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
34daf200-ba89-592d-8508-f18f9c79eb2b,LANEIGE Cream Skin Toner & Moisturizer,4a3c7888-7091-523d-9540-3ec3682553ee,Glycerin,key,TRUE,D-7 auto-reviewed
34daf200-ba89-592d-8508-f18f9c79eb2b,LANEIGE Cream Skin Toner & Moisturizer,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
34daf200-ba89-592d-8508-f18f9c79eb2b,LANEIGE Cream Skin Toner & Moisturizer,cbaeb98e-c36e-51c9-b5c3-a9fec9793860,Camellia Seed Oil,key,TRUE,D-7 auto-reviewed
34daf200-ba89-592d-8508-f18f9c79eb2b,LANEIGE Cream Skin Toner & Moisturizer,a47e65b7-647b-5f29-ae8d-a0682a762858,Ceramide NP,key,TRUE,D-7 auto-reviewed
34daf200-ba89-592d-8508-f18f9c79eb2b,LANEIGE Cream Skin Toner & Moisturizer,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
22f3568c-de59-5f80-8b57-006c90f447ba,Son & Park Beauty Water,e68172cd-bea2-5849-a7c5-9fb90084c878,Glycolic Acid,key,TRUE,D-7 auto-reviewed
22f3568c-de59-5f80-8b57-006c90f447ba,Son & Park Beauty Water,6ce29637-1cc6-58de-a3b2-09c618612fb4,Butylene Glycol,key,TRUE,D-7 auto-reviewed
22f3568c-de59-5f80-8b57-006c90f447ba,Son & Park Beauty Water,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
22f3568c-de59-5f80-8b57-006c90f447ba,Son & Park Beauty Water,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
6feb9fbe-8acf-5eb5-aab3-1a47b4f44994,Klairs Supple Preparation Facial Toner,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
6feb9fbe-8acf-5eb5-aab3-1a47b4f44994,Klairs Supple Preparation Facial Toner,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
6feb9fbe-8acf-5eb5-aab3-1a47b4f44994,Klairs Supple Preparation Facial Toner,0c9c7311-355e-5f80-a519-adad494735dd,Betaine,key,TRUE,D-7 auto-reviewed
59cfa99d-d065-57d3-a240-71eaeb7bdc4c,Some By Mi AHA BHA PHA 30 Days Miracle Toner,e68172cd-bea2-5849-a7c5-9fb90084c878,Glycolic Acid,key,TRUE,D-7 auto-reviewed
59cfa99d-d065-57d3-a240-71eaeb7bdc4c,Some By Mi AHA BHA PHA 30 Days Miracle Toner,8a3f3a05-4e25-58c2-ab8f-1e9fe6318605,Salicylic Acid,key,TRUE,D-7 auto-reviewed
59cfa99d-d065-57d3-a240-71eaeb7bdc4c,Some By Mi AHA BHA PHA 30 Days Miracle Toner,a7c89349-29d4-5688-be92-bdd78bc6eb6e,Lactic Acid,key,TRUE,D-7 auto-reviewed
59cfa99d-d065-57d3-a240-71eaeb7bdc4c,Some By Mi AHA BHA PHA 30 Days Miracle Toner,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
37ca9878-b8cc-5767-b4d2-58092ce04ba4,numbuzin No.1 Clear Calming Toner Pad,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
37ca9878-b8cc-5767-b4d2-58092ce04ba4,numbuzin No.1 Clear Calming Toner Pad,8a3f3a05-4e25-58c2-ab8f-1e9fe6318605,Salicylic Acid,key,TRUE,D-7 auto-reviewed
37ca9878-b8cc-5767-b4d2-58092ce04ba4,numbuzin No.1 Clear Calming Toner Pad,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
37ca9878-b8cc-5767-b4d2-58092ce04ba4,numbuzin No.1 Clear Calming Toner Pad,fc060d92-163b-5fe1-9eef-562266e1d185,Allantoin,key,TRUE,D-7 auto-reviewed
37ca9878-b8cc-5767-b4d2-58092ce04ba4,numbuzin No.1 Clear Calming Toner Pad,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
e6375301-5bcf-50fe-8e9c-5ba8cbc82a6a,Torriden Dive-In Low Molecular Hyaluronic Acid Toner,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
e6375301-5bcf-50fe-8e9c-5ba8cbc82a6a,Torriden Dive-In Low Molecular Hyaluronic Acid Toner,f1cbd480-2caa-57a3-9103-b27cb6541930,Hyaluronic Acid,key,TRUE,D-7 auto-reviewed
e6375301-5bcf-50fe-8e9c-5ba8cbc82a6a,Torriden Dive-In Low Molecular Hyaluronic Acid Toner,060078cc-546a-5997-ac7b-b9b768b13ae3,Sodium Hyaluronate Crosspolymer,key,TRUE,D-7 auto-reviewed
c8ad2639-18b6-57b8-bfdb-5f5c0a429a88,Bonajour Green Tea Water Bomb Toner,03a8979c-50be-5050-8b17-71608e08831f,Green Tea Extract,key,TRUE,D-7 auto-reviewed
c8ad2639-18b6-57b8-bfdb-5f5c0a429a88,Bonajour Green Tea Water Bomb Toner,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
c8ad2639-18b6-57b8-bfdb-5f5c0a429a88,Bonajour Green Tea Water Bomb Toner,0c9c7311-355e-5f80-a519-adad494735dd,Betaine,key,TRUE,D-7 auto-reviewed
c8ad2639-18b6-57b8-bfdb-5f5c0a429a88,Bonajour Green Tea Water Bomb Toner,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
c59a3b5f-c218-5e8e-9f2b-4d849710bafc,Real Barrier Cica Relief Toner,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
c59a3b5f-c218-5e8e-9f2b-4d849710bafc,Real Barrier Cica Relief Toner,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
c59a3b5f-c218-5e8e-9f2b-4d849710bafc,Real Barrier Cica Relief Toner,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
c59a3b5f-c218-5e8e-9f2b-4d849710bafc,Real Barrier Cica Relief Toner,a47e65b7-647b-5f29-ae8d-a0682a762858,Ceramide NP,key,TRUE,D-7 auto-reviewed
cbd60932-fda5-5d35-b790-f89e5c43f07f,Hera Cell Essence,5ac73685-6fc5-506c-acd8-f73f3497c23a,Niacinamide,key,TRUE,D-7 auto-reviewed
cbd60932-fda5-5d35-b790-f89e5c43f07f,Hera Cell Essence,06a04231-c65a-589c-9a35-55f97081e846,Adenosine,key,TRUE,D-7 auto-reviewed
cbd60932-fda5-5d35-b790-f89e5c43f07f,Hera Cell Essence,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
42523649-50db-53a3-aa27-50add5825a5d,Dr.Jart+ Cicapair Foam Cleanser,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
42523649-50db-53a3-aa27-50add5825a5d,Dr.Jart+ Cicapair Foam Cleanser,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
42523649-50db-53a3-aa27-50add5825a5d,Dr.Jart+ Cicapair Foam Cleanser,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
42523649-50db-53a3-aa27-50add5825a5d,Dr.Jart+ Cicapair Foam Cleanser,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
42523649-50db-53a3-aa27-50add5825a5d,Dr.Jart+ Cicapair Foam Cleanser,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
1e192afa-a50e-552d-b14d-8441afb72763,Dr.Jart+ Cicapair Toner,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
1e192afa-a50e-552d-b14d-8441afb72763,Dr.Jart+ Cicapair Toner,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
1e192afa-a50e-552d-b14d-8441afb72763,Dr.Jart+ Cicapair Toner,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
1e192afa-a50e-552d-b14d-8441afb72763,Dr.Jart+ Cicapair Toner,8a3f3a05-4e25-58c2-ab8f-1e9fe6318605,Salicylic Acid,avoid,TRUE,D-7 auto-reviewed
9dde6fe6-65ae-5598-85c4-2dca43439e0c,Sulwhasoo Gentle Cleansing Foam EX,20cb6680-a64e-5a2a-b17a-7436bb4f8f7c,Ginseng Extract,key,TRUE,D-7 auto-reviewed
9dde6fe6-65ae-5598-85c4-2dca43439e0c,Sulwhasoo Gentle Cleansing Foam EX,0f9feae3-c669-5886-ad6c-eae58b6caf38,Honey Extract,key,TRUE,D-7 auto-reviewed
9dde6fe6-65ae-5598-85c4-2dca43439e0c,Sulwhasoo Gentle Cleansing Foam EX,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
9dde6fe6-65ae-5598-85c4-2dca43439e0c,Sulwhasoo Gentle Cleansing Foam EX,cbaeb98e-c36e-51c9-b5c3-a9fec9793860,Camellia Seed Oil,key,TRUE,D-7 auto-reviewed
9dde6fe6-65ae-5598-85c4-2dca43439e0c,Sulwhasoo Gentle Cleansing Foam EX,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
54a9371e-5d87-5566-8f15-537568e741bb,Bioderma Sensibio H2O,4a3c7888-7091-523d-9540-3ec3682553ee,Glycerin,key,TRUE,D-7 auto-reviewed
54a9371e-5d87-5566-8f15-537568e741bb,Bioderma Sensibio H2O,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
30758c51-d92b-58d3-9073-115e36d4540a,Primera Mild Comforting Cleanser,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
30758c51-d92b-58d3-9073-115e36d4540a,Primera Mild Comforting Cleanser,dcaab478-9e74-5c69-8c64-74b89f866d8b,Madecassoside,key,TRUE,D-7 auto-reviewed
30758c51-d92b-58d3-9073-115e36d4540a,Primera Mild Comforting Cleanser,1a4bfb83-a85d-5fc1-a330-baea2d1fb224,Panthenol,key,TRUE,D-7 auto-reviewed
30758c51-d92b-58d3-9073-115e36d4540a,Primera Mild Comforting Cleanser,0c682c87-5912-5b08-95c5-668b8634a362,Bisabolol,key,TRUE,D-7 auto-reviewed
30758c51-d92b-58d3-9073-115e36d4540a,Primera Mild Comforting Cleanser,177c9f68-a3b4-54c8-b6a9-f541c3ce5690,Sodium Lauryl Sulfate,avoid,TRUE,D-7 auto-reviewed
8ed4c32c-6aea-5084-b562-f6e806099a85,ROUND LAB Birch Juice Moisturizing Sunscreen,0c9c7311-355e-5f80-a519-adad494735dd,Betaine,key,TRUE,D-7 auto-reviewed
8ed4c32c-6aea-5084-b562-f6e806099a85,ROUND LAB Birch Juice Moisturizing Sunscreen,6171b8d7-08e8-57fd-8e42-9edbf029bda4,Sodium Hyaluronate,key,TRUE,D-7 auto-reviewed
8ed4c32c-6aea-5084-b562-f6e806099a85,ROUND LAB Birch Juice Moisturizing Sunscreen,4a3c7888-7091-523d-9540-3ec3682553ee,Glycerin,key,TRUE,D-7 auto-reviewed
311c51f9-a3aa-5e96-8dc7-126d772d63dc,Innisfree Daily UV Defense Sunscreen,09a0f443-28ad-5f45-8881-389c7585ca07,Ethylhexyl Methoxycinnamate,key,TRUE,D-7 auto-reviewed
311c51f9-a3aa-5e96-8dc7-126d772d63dc,Innisfree Daily UV Defense Sunscreen,03a8979c-50be-5050-8b17-71608e08831f,Green Tea Extract,key,TRUE,D-7 auto-reviewed
311c51f9-a3aa-5e96-8dc7-126d772d63dc,Innisfree Daily UV Defense Sunscreen,46f90f93-526b-5454-b49b-fcc3594f4efd,Isopropyl Myristate,avoid,TRUE,D-7 auto-reviewed
efb70a93-4f1a-5f3c-b51a-5e8563077494,Dr.G Green Mild Up Sun Plus SPF50+ PA++++,f56d741c-2dfb-5eb0-b195-a7e11ea1ca77,Centella Asiatica Extract,key,TRUE,D-7 auto-reviewed
efb70a93-4f1a-5f3c-b51a-5e8563077494,Dr.G Green Mild Up Sun Plus SPF50+ PA++++,03a8979c-50be-5050-8b17-71608e08831f,Green Tea Extract,key,TRUE,D-7 auto-reviewed
